text,label
"Find things you thought you had to go to a specialty store for!
MAKE A CASH DONATION TO THE VERMONT FOOD BANK ON YOUR WAY OUT!  👍",1
I didnt go in but my parents said it was cool..,1
Prices seem to be on the rise especially the meats,1
since the store switch over its a joke - cant find yourself if you needed to,1
Free cookies,1
Everyday low prices!,1
Decor and menu are rediculiously OUTDATED. Restaurant is  very dirty and needs a deep cleaning as well as completely updating the decor and  new menu items. Its a hit or miss on the customer service as well.,1
"Wow. This place has gone to the pits!! Used to get good portions but they have skimped down to where the bacon is no bigger than a plastic forks and the eggs look like they are Robbin eggs.

Core customers are leaving due to this and due to the lack of personality of the wait staff. ZERO PERSONALITY!!

Go to Wayside!! Great resteraunt, clean AND great food. Waitresses are like extended member family! Makes Soups and Greens look like a by product of McDonalds",1
Know complementary Offers,1
"They are so good with our 4 month old puppy. The place is clean and smells nice. They strive to make it an enjoyable experience for both pet and owners. They take the time to answer questions and to make sure you are ok with the amount of services provided, as well as the price. I love the loyalty program! We got $10 off our last well check with it!",1
"Do not support feeding animals raw diets and will try to convince you to switch to dry food. Regardless of what studies have been ran by dog food companies, it is the animal owner's decision of what to feed their animals.",1
Noel T. Liddy is definitely the person to talk to about getting a new vehicle!,1
"When asking yourself who should I talk to about buying a vehicle the answer is NOEL LIDDY!!

Our experience with Noel Liddy was one of the best experiences we have had at any dealership. If it wasn't for Noel we would have walked away from the Jeep we intended to purchase. Noel supports his customers, gives them space to make decisions and really makes you feel at home.  Noel would do anything for you to ensure your experience is positive, unlike many other sales consultants who are pushy Noel was far from pushy and was very easy to talk to and very easy going and funny.

I have never dealt with a man with such high integrity, high standards for himself and professionalism. I will be seeing Noel Liddy again when I am purchasing and or looking at leasing a vehicle.

I would additionally like to add that Brian the owner of Goss Dodge is a very stand-up man and makes sure that each and every customer is taken care of.",1
Yes !.,1
You can get what you need,1
Wassup guys,1
They go through managers like they are going out of style you never see a manager for too long and then they just switch them so you have to learn their names all over again,1
We tt I have to too much to do,1
Cheap drinks and a great place to rent put for your parties,1
"Great prices on overstocked bakery items.. EXCELLENT source for Whole Grain breads, bagels, English muffins, sandwich rolls etc.",1
The $1 bread day makes this a no brainer. Stock up and save quite a bit.,1
Great deals.,1
Great deals!,1
Can't beat paying 75% less for healthy whole grain fiber rich bread,1
"Good and fast, charge for extra sauce tho",1
Great food 4 sure....,1
Food is hot. Friendly owners,1
Best Chinese food in central Vermont.,1
It was ok not my im stop where i go every other day.,1
"This place sucks ridiculous to have to 30 minutes in a drive thru for a coffee couldn't wait any longer left without my coffee could get out of parking lot until I was next in,line cause they make the parking lot so small your a hostage their coffee isn't that great most of the time the mess up your order or forget what you are getting think there is to much grad ads going on not enough people paying attention to there job not going back not worth the aggravation not even worth 1 star",1
Yes,1
Unhappy employees most likely underpaid,1
"The name ""Shaw's"" is so peculiar. Taking off a star because someone was pregnant for around 9 months just to name their child ""Shaw""",1
Never have what you need,1
Because I work here,1
I want that jeep so bad it's mine Nobody by it when I get my settlement it's going to be mine.......,1
"Classic hobby shop brings me back to the glory days. Please visit and support this shop, you will not be disappointed! Everytime I visit I am astounded at the variety of cool and interesting things they sell that you cannot find anywhere else (in person) nearby. The owners are extremely friendly and go out of their way to help you with everything, they recently helped me test and repair some Lionel train components. Truly exceptional!",1
"2 frappacinos for me and my sweetie, bogo free, used a $5 coupon from Verizon. Total outlay 73 cents.",1
I dont want a $5 dollar coffee sorry,1
#dump starbucks,1
"The coffee lives up to the quality Burlington demands in their caffeinated brews, but the fun doesn't stop their.  Scout also has Miss Weinerz donuts and Williston Coffee Shop pastries.  This is a potent combination of consumables paired with a open concept brightly lit chill space.  Go here.",1
"If you're looking for an great expresso drink, latte, cappuccino, etc go elsewhere.",1
Best Tacos ever..Yayyyyy Taco Tuesday $2,1
Wings  on Monday and taco Tuesday,1
Call the better business bureau on this   place and location  total scam here rip off and all the mechanics need to go back to school. Even the head mechanic. And the parts source guy,1
These guys are knowledgeable.in many diff ways when it comes to vehicles.great service and the team is willing to go the extra mile for a customer.I just bought tires there and they put them on and aligned them fast.customer service is real good.psssssssst take your car to midas off of williston road.you wont be disappointed...,1
They try to take complete advantage of people. Think you have 0 car knowledge and then try to RIP you off,1
Trash shop that know nothing about cars we brought my mother's car there for a oil change they did a inspection on the front end and Chris ferdanan quoted it needed a inner tie rod end took us to look at the part and upon inspection It was not the tie rod it was the control arm bushings he fought up and down that it was the tie rod so we took it back to our shop to have DMV inspect the car and confirmed the same thing as I said the control arm bushings. Becareful of this place a bunch of part swappers that have no idea what's going on under the hood of a car if you make the mistake to have service done here get a second option or you will get taken for a money ride. DON'T GO HERE WORST PLACE FOR YOUR CAR!!!!!!,1
Reap off! I was charged almost $400 to change a few inches on my muffler.,1
So today I took my mom's car to get a oil change and they did a safety inspection like they do with every car. We went to pick up the car after work and they said there were a few issues with the car so they took us to the shop to see what was wrong and the tech Chris ferdanan was there they showed us the issues and tryed to up sell parts and they didn't know what they were talking about when I called him out on it! My family has had a shop for over 50 years with some of the best techs in the state. I grabbed the the rod and no clunk like he said then he said it was leaking oil but no oil appeared on the ground so dates the leak? These guys are a bunch of jokes with a shop acting like they know what they are talking about! They have a ase plack on the wall but to display one 3 out of the 4 guys in the shop have to have the cert no one in the shop has one of you check the database! Liers and retards for sure don't take your car here at all you will regreate it!!!!,1
Awesome deal on break rotors and free state inspection.,1
Professional,1
Baby marketing,1
They are going out of business- not much left. Hurry they are doing 60-90% everything...,1
"Payless shoe outlet in the u-mall in s. Burlington is closeing. Going out of business. Everything is 50-75% off.
Best time to grab up alot of shoes for kids and maybe grab some for yourself at this price. I personally never been a fan of payless shoes. However i didnt find anything i liked at their low low prices due to closing.",1
